Index,HIP,Vmag,X,Y,Tipo,Name
1004,74707,5.15,1172.4771301340666,139.14036667843104,Científica,HD 135345
1005,54360,5.15,750.1995985958151,109.7439364781031,Científica,*  46 Cen
1006,74605,5.15,807.4623187880987,628.2607338449741,Científica,HD 136064
1007,44857,5.15,551.9000702379859,574.3473796439282,Científica,* sig01 UMa
1008,43531,5.15,489.00390942181167,476.7205441883694,Científica,*  35 Lyn
1009,64078,5.15,958.034570034766,268.7518346650746,Científica,*  49 Vir
1010,50083,5.15,699.6174813214375,4.246826513315842,Científica,* M Car
1011,42834,5.15,528.3174479869214,62.89462527186464,Científica,* D Vel
1012,29895,5.15,170.85224776353238,215.8475292694518,Científica,HD  43827
1013,72197,5.15,1147.8315350995765,222.88628808772555,Científica,* m Hya
1014,67929,5.16,1033.837434945625,325.0207058992156,Científica,* p Vir
1015,38382,5.16,350.73925152654095,222.75475833763485,Científica,*   9 Pup
1016,75530,5.16,1140.518718039856,447.2350328854608,Científica,* tau01 Ser
1017,76243,5.16,1229.5865172834738,327.2715642257852,Científica,HD 138764
1018,15404,5.16,236.3507534335307,657.8518835939553,Científica,*  29 Per
1019,31084,5.16,192.02405280889545,238.0393350616962,Científica,HD  46184
1020,51814,5.16,624.9271618202979,530.1806350812824,Científica,*  37 UMa
1021,44946,5.16,493.8944357056137,380.1780349274519,Científica,* ksi Cnc
1022,63210,5.17,925.10877691774,81.80642431465833,Científica,* H Cen
1023,44093,5.17,544.0500455661748,75.96663915539736,Científica,V* FZ Vel
1024,58188,5.17,825.8637555223255,225.49047898588327,Científica,* eta Crt
1025,44143,5.17,585.258024917144,25.762003166727663,Científica,* b02 Car
1026,61910,5.17,909.3199683787165,252.30592893619473,Científica,BD-12  3676
1027,87563,5.17,1100.4216128501423,660.6804556944688,Científica,* f Her
1028,12273,5.17,465.40710622766056,693.9072865697523,Científica,HD  15920
1029,38211,5.17,350.66472827017094,207.0465410153363,Científica,
1030,60514,5.17,819.8321932901848,416.34967550768994,Científica,*  13 Com
1031,42504,5.18,534.5477759059405,48.50718485903821,Científica,HD  74146
1032,101260,5.18,697.84838286566,725.4425551346824,Científica,*  73 Dra
1033,35951,5.18,300.60604960466645,213.05685982083816,Científica,HD  58343
1034,26640,5.18,163.35192719405282,459.0767557660578,Científica,* 125 Tau
1035,24197,5.18,81.4065146122192,425.1306426711068,Científica,HD  33554
1036,41296,5.18,507.8858910776864,52.164036665281515,Científica,HD  71510
1037,55137,5.18,735.3248897362278,300.8686378555776,Científica,*  75 Leo
1038,8016,5.18,468.12207109549513,715.3991381362459,Científica,*  42 Cas
1039,107230,5.18,660.4762508619742,744.6920768059291,Científica,*  78 Dra
1040,52469,5.18,640.5722972065884,484.2986395751478,Científica,HD  92787
1041,55779,5.18,783.3022547739737,19.95590135891887,Científica,HD  99453
1042,19171,5.18,60.56800867231382,535.4796630747267,Científica,*  41 Tau
1043,40943,5.18,449.63019615851374,119.0959565709426,Científica,HD  70556
1044,45333,5.18,545.9302869223352,550.6108824713689,Científica,* c UMa
1045,69373,5.18,763.4152590895081,615.0809511933662,Científica,HD 124730
1046,22833,5.18,37.58914854873589,410.027538312984,Científica,* g Ori
1047,73945,5.19,1185.8899729062828,277.82151323515023,Científica,* nu. Lib
1048,30717,5.19,181.8614864394284,306.539062790444,Científica,*  77 Ori
1049,56583,5.19,665.2659697829682,586.1521390217453,Científica,*   2 Dra
1050,77277,5.19,858.6606023770823,629.2499538211351,Científica,HD 141653
1051,43352,5.19,492.2982899492314,138.0108107268859,Científica,HD  75605
1052,28744,5.19,135.76091728017624,274.6881502706392,Científica,HD  41335
1053,64792,5.19,944.4049587371788,360.89369437217505,Científica,* e Vir
1054,51362,5.19,648.1966602867776,274.92226411744343,Científica,* del Sex
1055,36238,5.2,319.3163429330728,393.8509329042779,Científica,*  63 Gem
1056,63901,5.2,857.4585643939008,468.843779346604,Científica,*  14 CVn
1057,80197,5.2,1104.7930322867455,564.4991697161988,Científica,* nu.01 CrB
1058,57047,5.2,806.7913510775866,157.19540254638815,Científica,*  26 Crt
1059,34081,5.2,338.1181364392525,83.39234422706376,Científica,* C Pup
1060,42540,5.2,493.2085299134808,104.1463889464849,Científica,HD  74067
1061,60189,5.2,875.4428938293327,207.72635636585431,Científica,* zet Crv
1062,32104,5.2,234.84521425119007,389.7810806169993,Científica,*  26 Gem
1063,42679,5.2,511.0257916294656,81.79291871759744,Científica,HD  74371
1064,19949,5.2,277.1956510348588,624.165083084787,Científica,HD  26764
1065,29650,5.2,192.8017045279896,408.1438438920395,Científica,*  71 Ori
1066,68269,5.2,1059.8234099782244,214.43442798906173,Científica,*  47 Hya
1067,27971,5.2,375.218030953687,592.4911312260737,Científica,*  31 Cam
1068,35146,5.2,433.0553890231991,564.0972796844691,Científica,*  18 Lyn
1069,33927,5.2,283.56297441053596,414.3463560509186,Científica,* ome Gem
1070,39961,5.2,453.51234747828886,83.50959488788817,Científica,HD  68217
1071,32064,5.21,210.2091896910991,253.43403350190164,Científica,HD  48217
1072,55756,5.21,778.7767888479227,139.87272054517663,Científica,HD  99322
1073,77578,5.21,1229.8363647671115,396.8498320584671,Científica,* ome Ser
1074,30457,5.21,177.12139748645546,243.85570501350037,Científica,HD  44951
1075,64725,5.21,979.4070118468236,228.83302160111435,Científica,*  57 Vir
1076,28296,5.21,128.2173209319006,316.7433598186858,Científica,*  60 Ori
1077,19205,5.21,70.97506051831884,541.7666325668024,Científica,* psi Tau
1078,30679,5.21,387.3042536538609,575.0019326814937,Científica,*   5 Lyn
1079,66098,5.21,1004.925176252664,278.1298019677229,Científica,* h Vir
1080,33878,5.22,247.8040786127546,267.8075651336412,Científica,HD  52666
1081,39061,5.22,419.6564060469683,104.21454099592384,Científica,HD  65925
1082,54767,5.22,767.3880630992605,18.29393300760671,Científica,HD  97583
1083,62267,5.22,891.7968856828156,343.79686910228975,Científica,* d02 Vir
1084,23734,5.22,342.02105500654375,611.3995485950735,Científica,*  11 Cam
1085,9763,5.22,504.93408306069534,699.1367560197243,Científica,*  49 Cas
1086,55831,5.22,784.9258240155922,32.334367526305314,Científica,HD  99556
1087,58684,5.22,750.2216491556985,481.7434035512451,Científica,*  67 UMa
1088,43970,5.22,469.7511790336497,351.4202891979328,Científica,* omi01 Cnc
1089,38020,5.22,427.74128732400305,69.37274384546944,Científica,HD  63578
1090,36265,5.22,301.0753283219956,325.2091045931137,Científica,* eta CMi
1091,98583,5.22,790.6238886757133,748.040025028808,Científica,* e Dra
1092,25048,5.22,227.7869765512867,541.6659050288908,Científica,* rho Aur
1093,82216,5.22,1309.5659612314903,452.6756159943807,Científica,* l Her
1094,32562,5.22,353.4800014148366,529.2192555964622,Científica,* psi06 Aur
1095,31119,5.22,204.03628679036956,363.2091481210202,Científica,HD  46089
1096,53252,5.23,708.4362376944713,203.70314132152873,Científica,* b03 Hya
1097,35907,5.23,363.7766164355757,482.0501412193916,Científica,*  66 Aur
1098,79607,5.23,1097.3761152099414,559.0275630184519,Científica,* sig CrB
1099,48926,5.23,622.9898939023042,130.99096616206498,Científica,* eta Ant
1100,44154,5.23,485.2608138012093,426.473350500076,Científica,* sig03 Cnc
1101,44337,5.23,563.8817972160903,55.151428293369946,Científica,HD  77653
1102,63076,5.23,736.428145970195,582.8604646966098,Científica,*   8 Dra
1103,32292,5.23,257.928615479395,138.3285382153249,Científica,*  10 CMa
1104,44798,5.23,488.0266532824739,330.29505073967033,Científica,* kap Cnc
1105,43834,5.23,474.7593325784123,407.1568253153323,Científica,* rho02 Cnc
1106,86036,5.23,885.5862999812073,680.6381954494027,Científica,*  26 Dra
1107,52701,5.23,735.3378319146855,15.976137132119096,Científica,HD  93549
1108,72357,5.23,1150.7083963301488,219.8819251845549,Científica,*  56 Hya
1109,39970,5.23,468.3040543501912,66.52368091323086,Científica,V* IS Vel
1110,35393,5.24,348.85901236661186,100.29795860258616,Científica,* F Pup
1111,42334,5.24,457.45213646882775,166.21041182714697,Científica,* eta Pyx
1112,32480,5.24,328.3861482238132,507.5564604619814,Científica,* psi05 Aur
1113,64348,5.24,960.4337624258732,119.2804845206928,Científica,HD 114474
1114,26268,5.24,80.64301562747033,293.8153804682022,Científica,*  45 Ori
1115,80620,5.24,1322.108838748643,363.73036321520823,Científica,V* V2105 Oph
1116,56779,5.24,768.4279155715285,330.34422965239804,Científica,* ome Vir
1117,73909,5.24,896.7608398871679,588.5824642994535,Científica,HD 134190
1118,79540,5.24,1305.4258018249964,330.6587802819656,Científica,* chi Sco
1119,25197,5.24,339.55713167182165,598.584934924804,Científica,*  16 Cam
1120,45527,5.24,510.1295468073289,255.45557244902523,Científica,*  23 Hya
1121,45344,5.24,559.0492525662501,94.99074857926752,Científica,* z Vel
1122,80843,5.24,1202.6336382920806,515.898516107737,Científica,* s Her
1123,36641,5.24,306.22346291139166,300.33934566947306,Científica,* del01 CMi
1124,14043,5.24,259.407265712612,675.5546307337568,Científica,HD  18537
1125,31165,5.25,263.0522886092385,102.88699083996728,Científica,HD  46568
1126,31688,5.25,250.28544398864105,131.37006134305815,Científica,HD  47536
1127,50414,5.25,629.3752519083125,251.1805616195516,Científica,* eps Sex
1128,39487,5.25,408.7171975631544,135.0619446088777,Científica,V* MZ Pup
1129,92056,5.25,752.1694389042115,703.9356821760838,Científica,HD 174980
1130,37921,5.25,337.8045004252819,339.79992985434245,Científica,*  11 CMi
1131,51502,5.25,616.6036289433958,638.905200293082,Científica,HD  90089
1132,76534,5.25,1018.7623302442788,557.9908091019815,Científica,* phi Boo
1133,25202,5.25,60.71032620567168,242.27688979796335,Científica,*   8 Lep
1134,31434,5.26,252.3196366381951,442.3217423515598,Científica,*  49 Aur
1135,49698,5.26,692.8684382533812,6.10651108891971,Científica,HD  88323
1136,56975,5.26,755.6718188575876,386.68997289790207,Científica,*  92 Leo
1137,56573,5.26,799.6379840632005,91.22542073214514,Científica,* C02 Cen
1138,27386,5.26,116.24645288056982,353.4874577263941,Científica,*  52 Ori
1139,58082,5.26,828.1961383907679,188.3044578841756,Científica,HD 103462
1140,20266,5.26,382.351522449664,648.0778023890887,Científica,HD  27022
1141,45328,5.26,593.2823243973656,42.49433113950392,Científica,HD  79846
1142,76425,5.26,1179.236037277638,428.040615192209,Científica,*  16 Ser
1143,69068,5.26,877.1885008983173,545.6919138967396,Científica,*  13 Boo
1144,67703,5.26,1003.715961980804,76.34774808463949,Científica,* N Cen
1145,53154,5.26,736.927003150764,46.231783598643965,Científica,HD  94367
1146,80161,5.26,812.044665237771,655.8509251518097,Científica,HD 148293
1147,45631,5.26,585.3190244511208,62.05657835367328,Científica,* K Vel
1148,48883,5.26,580.7452268651856,337.77970560020896,Científica,* nu. Leo
1149,20641,5.27,45.98802459755517,491.7799280128968,Científica,* kap02 Tau
1150,32537,5.27,289.8847155257368,103.28730093190408,Científica,* x Pup
1151,30073,5.27,166.18532084483337,264.87757599213177,Científica,*   7 Mon
1152,42129,5.27,549.5782101677457,25.86492279730615,Científica,* e01 Car
1153,72929,5.27,1163.6406559194108,229.18728086156108,Científica,*  12 Lib
1154,109693,5.27,620.1836690195864,687.3916560061384,Científica,HD 212710
1155,57477,5.27,704.4033138819951,531.0265480603236,Científica,HD 102328
1156,51313,5.27,713.730908967903,14.864565415953694,Científica,HD  91056
1157,65581,5.27,995.445959786282,264.7112498903802,Científica,* i Vir
1158,83313,5.27,1137.533436682413,595.1986069102593,Científica,* d Her
1159,9727,5.27,514.9377441766783,697.2296320889304,Científica,*  47 Cas
1160,36760,5.27,320.4717437175236,366.1309975182785,Científica,*  68 Gem
1161,62027,5.27,879.7021006064318,26.94994011888659,Científica,HD 110432
1162,48682,5.27,578.5811320005253,498.5561193103152,Científica,*  31 UMa
1163,50070,5.27,671.1814466169672,67.67934342074214,Científica,V* LW Vel
1164,58587,5.28,836.6939454573185,215.478191655869,Científica,*  31 Crt
1165,43142,5.28,450.8591066737925,275.41335802147023,Científica,HD  74988
1166,57371,5.28,815.7850226039715,100.61929885137982,Científica,HD 102232
1167,60122,5.28,758.2068488272021,509.9581443850059,Científica,*   3 CVn
1168,18453,5.28,245.27478997520512,630.098204677148,Científica,*  43 Per
1169,27364,5.28,132.93222399258832,393.749069421112,Científica,* 133 Tau
1170,47300,5.28,550.1551923100292,457.7458557256683,Científica,*  42 Lyn
1171,74596,5.28,1059.3186312240662,500.4313219742316,Científica,* chi Boo
1172,32492,5.28,224.50992606253908,225.23281642054968,Científica,*  11 CMa
1173,81437,5.28,933.7686389451596,640.4790199009119,Científica,HD 150449
1174,7650,5.28,490.2166446127236,712.1043381344404,Científica,*  40 Cas
1175,29048,5.28,155.5595750205483,203.8539285922581,Científica,*  19 Lep
1176,45455,5.28,539.333063968727,530.4063185804425,Científica,*  17 UMa
1177,23871,5.28,93.61961547360252,450.9294571865304,Científica,* l Tau
1178,32921,5.28,259.8195828999311,406.4284781542784,Científica,* d Gem
1179,69612,5.29,1044.061288432579,386.0806266211963,Científica,*  15 Boo
1180,33316,5.29,256.4124253110931,180.46529369263004,Científica,HD  51283
1181,48390,5.29,567.3304236004046,389.09851199733953,Científica,* g Leo
1182,35427,5.29,308.85228217156373,162.0108199756144,Científica,HD  57146
1183,24873,5.29,52.1260149608988,253.23039884270753,Científica,* nu. Lep
1184,20704,5.29,105.88278679394004,536.520750776853,Científica,HD  27971
1185,22287,5.29,315.8742637671513,614.3490376208497,Científica,*   4 Cam
1186,9312,5.29,406.03763719574744,717.2011144995203,Científica,HD  11946
1187,60904,5.29,827.6547959337323,416.7806009626957,Científica,*  17 Com
1188,32411,5.3,223.2801955438421,223.3950062549299,Científica,HD  49048
1189,34802,5.3,343.5042243382775,93.35742190708196,Científica,* E Pup
1190,49809,5.3,618.6320428252961,230.31200700393947,Científica,HD  88215
1191,47479,5.3,637.556131480843,35.66313164050214,Científica,HD  84121
1192,43305,5.3,455.5639260585391,268.4449255220035,Científica,*  14 Hya
1193,37704,5.3,354.6070091964181,409.7044555892729,Científica,* c Gem
1194,45290,5.3,518.099245928182,472.1831459287767,Científica,*  36 Lyn
1195,16499,5.3,197.25807050756833,636.6545335671144,Científica,*  36 Per
1196,56034,5.3,710.9866266575407,460.3331309204444,Científica,*  57 UMa
1197,21928,5.3,206.2484513987889,573.1243188715409,Científica,*  59 Per
1198,39780,5.3,387.5053127931115,385.6127476543027,Científica,* mu.02 Cnc
1199,38962,5.3,356.3718096533572,298.012614181452,Científica,*  14 CMi
1200,64577,5.31,976.0031607042596,228.4924886053676,Científica,*  55 Vir
1201,55016,5.31,721.5139949282059,348.51269266499446,Científica,* n Leo
1202,43671,5.31,536.832115953543,74.11622568060685,Científica,HD  76360
1203,45544,5.31,554.7971997934067,111.7082079341435,Científica,HD  80170
1204,56997,5.31,736.7202714581327,440.78991830624943,Científica,*  61 UMa
1205,59654,5.31,862.6405899855595,103.19597503035568,Científica,* D Cen
1206,37701,5.31,421.77459898309354,518.6271829328906,Científica,*  50 Cam
1207,57562,5.31,785.6776292898641,332.59646041056453,Científica,*   4 Vir
1208,38146,5.32,362.2910289281278,170.62206466018088,Científica,* 188 Pup
1209,5518,5.32,473.26235935563415,730.457086355458,Científica,*  31 Cas
1210,15770,5.32,226.54690109473844,652.0269894172784,Científica,HD  20809
1211,52911,5.32,675.5230386143037,333.3597598739526,Científica,* l Leo
1212,60449,5.32,882.9519650008542,149.96955701193002,Científica,* x01 Cen
1213,41260,5.32,429.31272177651846,175.61335957280895,Científica,HD  71176
1214,72489,5.32,1152.0621033790765,282.9206436681377,Científica,* mu. Lib
1215,74649,5.32,1161.887558053464,391.0098710017744,Científica,*   3 Ser
1216,26126,5.32,86.62096616157453,344.4332676630072,Científica,*  38 Ori
1217,57111,5.32,675.7548449211847,576.2183700392216,Científica,*   3 Dra
1218,73049,5.32,1156.3940846574906,179.56242875685064,Científica,HD 131625
1219,64823,5.33,936.0509974746806,379.54455395506335,Científica,HD 115478
1220,41616,5.33,498.7711991608019,69.17842336090717,Científica,*  33 Vel
1221,52678,5.33,735.3284063777925,14.895962675255898,Científica,HD  93540
1222,39734,5.33,389.5764556860391,191.2649354083392,Científica,HD  67456
1223,22730,5.33,10.052386295361954,357.33315631284705,Científica,*   5 Ori
1224,22834,5.33,25.81647832464975,388.6114017596901,Científica,HD  31296
1225,41909,5.33,429.31029030787454,376.6300397240974,Científica,* eta Cnc
1226,41822,5.33,425.4443915762462,366.2650034442648,Científica,* tet Cnc
1227,23879,5.33,50.20532483688507,385.05737489916714,Científica,* i Ori
1228,32489,5.34,395.9001884863194,563.2456569827702,Científica,*  13 Lyn
1229,24817,5.34,57.05071975132874,344.56063250053927,Científica,*  21 Ori
1230,59184,5.34,851.4586430737758,89.5573325070563,Científica,* E Cen
